trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1284,False,"{'a': 0.5, 'e': 0.22427186775490926}",20,10,18.565102951277755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.2232512239448128}",20,16,7.3306466762820435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.22223033531278963}",35,15,-24.707439277951334,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1287,False,"{'a': 0.5, 'e': 0.22120920297836758}",20,15,11.13016574671218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.2201878280613418}",25,13,4.206136121952791,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.21916621168177278}",25,11,-45.306143717665705,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
1290,False,"{'a': 0.5, 'e': 0.21814435495998646}",25,9,2.3399640817339677,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.2171222590165724}",20,0,9.08978073396413,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1292,False,"{'a': 0.5, 'e': 0.21609992497238176}",20,6,-8.846385380227302,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.21507735394852767}",20,5,14.385452380750332,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.21405454706638238}",20,16,7.357003513035791,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.21303150544757735}",30,13,19.048522003951838,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.21200823021400142}",25,12,25.189570563063214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.21098472248779906}",25,0,-7.04063364682514,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1298,False,"{'a': 0.5, 'e': 0.20996098339137031}",20,6,16.00175542564218,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.20893701404736895}",20,14,11.549555805550428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.20791281557870053}",30,15,16.20686172371417,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.2068883891085228}",20,11,12.200033905145233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.2058637357602427}",25,1,29.138168728531497,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.20483885665751653}",30,4,25.546285544704716,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.20381375292424822}",20,7,4.25101467059769,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.2027884256845874}",20,2,19.32937588669247,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.2017628760629294}",30,10,33.913898700507055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.2007371051839134}",30,17,-11.589650191711135,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.19971111417242068}",25,8,-20.047580365398005,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1309,False,"{'a': 0.5, 'e': 0.19868490415357468}",20,10,-21.631209378125433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1310,False,"{'a': 0.5, 'e': 0.19765847625273816}",20,6,-6.8685709255823335,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.1966318315955135}",30,20,16.568105133446032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.19560497130774077}",25,12,-22.76437873071704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1313,False,"{'a': 0.5, 'e': 0.1945778965154958}",20,2,10.568248074990128,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.19355060834509039}",25,15,-24.20166067843325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1315,False,"{'a': 0.5, 'e': 0.19252310792307029}",20,0,21.07501242168898,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1316,False,"{'a': 0.5, 'e': 0.1914953963762133}",25,7,-16.16922390173408,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.19046747483152973}",25,11,13.740757796062816,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.18943934441625923}",20,10,10.678839090006662,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.1884110062578712}",25,7,12.886266716933925,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.18738246148406276}",30,15,32.107363125512535,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.1863537112227571}",25,18,-27.038017162553643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1322,False,"{'a': 0.5, 'e': 0.18532475660210326}",20,10,17.418804056238343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.18429559875047452}",25,13,22.75412628334864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.18326623879646628}",20,11,17.297803785595857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.18223667786889644}",20,7,6.17719666857098,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.1812069170968025}",30,13,33.00936853084686,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.1801769576094417}",25,7,8.649546153062273,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.1791468005362892}",25,2,13.310835604008505,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.1781164470070362}",20,8,-11.656129238379783,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.17708589815158998}",20,10,-42.3179129673229,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1331,False,"{'a': 0.5, 'e': 0.17605515510007205}",20,5,20.48392478116725,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.17502421898281617}",20,16,7.631263152239682,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.17399309093036874}",20,10,19.03235633573853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.17296177207348576}",20,2,-13.813233427035998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1335,False,"{'a': 0.5, 'e': 0.1719302635431331}",30,22,17.41258142544364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.17089856647048465}",20,10,7.8681858025374405,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.1698666819869204}",25,15,13.395316323110755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.1688346112240265}",25,0,13.152900924670275,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1339,False,"{'a': 0.5, 'e': 0.16780235531359342}",20,13,6.863261615095366,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.16676991538761396}",20,15,10.75689079068653,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.1657372925782836}",25,16,-26.402410810909416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1342,False,"{'a': 0.5, 'e': 0.16470448801799753}",20,14,12.19438473659885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.16367150283935092}",20,15,9.543129423650809,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.16263833817513693}",25,13,-31.394950404957278,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1345,False,"{'a': 0.5, 'e': 0.16160499515834492}",20,8,21.299292088353667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.1605714749221606}",25,13,11.448377682154797,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.15953777859996385}",20,0,-17.353244568344238,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1348,False,"{'a': 0.5, 'e': 0.15850390732532713}",25,0,-22.134922748823236,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1349,False,"{'a': 0.5, 'e': 0.15746986223201553}",20,9,8.422691312098255,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.156435644453984}",25,0,12.335048818424948,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1351,False,"{'a': 0.5, 'e': 0.15540125512537736}",20,10,18.96992936897346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.1543666953805287}",30,19,0.5819485989037756,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.15333196635395724}",25,9,20.164396461538402,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.15229706918036853}",25,0,18.112775375146654,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1355,False,"{'a': 0.5, 'e': 0.15126200499465253}",20,14,-0.750308335005013,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.1502267749318817}",25,14,19.147036805846003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.14919138012731117}",30,11,16.675663057315518,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.148155821716376}",20,8,5.158142604375786,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.1471201008346913}",30,14,-12.058580270192664,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1360,False,"{'a': 0.5, 'e': 0.1460842186180502}",20,12,14.704361303007177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.14504817620242227}",20,14,10.939760594612954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.14401197472395336}",35,22,18.797342459223273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.14297561531896372}",35,16,35.31152823460368,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.14193909912394612}",25,13,1.9896484843946163,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.1409024272755662}",25,20,7.888353029534381,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.13986560091065942}",20,16,8.871290563508143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.1388286211662313}",30,10,-6.696764191274342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1368,False,"{'a': 0.5, 'e': 0.13779148917945552}",30,13,-20.22769039121132,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1369,False,"{'a': 0.5, 'e': 0.13675420608767216}",20,8,-21.52264206564252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1370,False,"{'a': 0.5, 'e': 0.1357167730283876}",25,11,15.970433184462644,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.13467919113927268}",30,15,-26.678145301537754,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1372,False,"{'a': 0.5, 'e': 0.1336414615581608}",25,17,14.350991898425255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.13260358542304823}",25,0,18.422453090869954,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1374,False,"{'a': 0.5, 'e': 0.131565563872091}",20,16,8.267170555526707,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.13052739804360533}",35,14,26.36414824268046,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.12948908907606566}",25,20,8.29929591266943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.12845063810810267}",25,7,17.82898677911463,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.12741204627850347}",25,19,12.698987868916788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.1263733147262097}",20,4,16.050543554160697,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.12533444459031545}",35,21,28.966787709545326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.12429543701006775}",20,3,30.292121539232955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.1232562931248634}",20,10,18.826503293405985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.12221701407424941}",25,5,28.13830321084532,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.12117760099792096}",30,0,-52.49642284147293,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
1385,False,"{'a': 0.5, 'e': 0.12013805503571959}",35,20,27.332341137888648,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.11909837732763318}",20,9,2.599903053159229,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.11805856901379409}",25,10,24.565274417429933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.11701863123447731}",25,7,-6.474147064690213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1389,False,"{'a': 0.5, 'e': 0.11597856513010062}",20,16,7.609558827332938,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.11493837184122163}",20,10,19.18372530402968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.11389805250853814}",20,8,10.271107269560511,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.11285760827288614}",20,5,15.400079848564381,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.11181704027523795}",20,2,-31.48438312746194,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.11077634965670223}",20,9,15.965044320774776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.10973553755852215}",20,0,-12.605473969279954,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1396,False,"{'a': 0.5, 'e': 0.10869460512207343}",30,2,31.942261541808204,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.10765355348886461}",30,13,30.49570515650109,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.1066123838005341}",35,15,24.243442921341128,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.10557109719885041}",20,10,20.897577718878637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.10452969482571026}",30,16,27.2445368425166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.10348817782313666}",20,16,8.368246913162793,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.102446547333279}",25,15,20.248214574245132,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.10140480449841112}",20,16,8.841176350871413,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.10036295046092941}",20,0,28.573061162943972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.5, 'e': 0.09932098636335306}",20,10,17.875055643076163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.09827891334832109}",30,11,33.653686768462435,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.09723673255859262}",30,19,9.118469872644718,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.09619444513704498}",20,8,19.52743975390387,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.09515205222667171}",35,18,23.179694832568604,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.09410955497058276}",30,16,14.92353729197172,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.09306695451200249}",20,9,9.11685185748139,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.09202425199426775}",30,8,37.314409722990234,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.090981448560828}",20,13,1.4025907315433719,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.08993854535524334}",25,13,23.6134320139673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.08889554352118263}",20,10,19.165434396387955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.08785244420242379}",25,11,10.874863747023712,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.08680924854285073}",20,13,17.073983173705383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.08576595768645369}",30,8,24.777304498910322,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.0847225727773273}",30,20,16.67218139229393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.08367909495966867}",20,8,17.161155907267396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.08263552537777746}",20,15,11.244804549426567,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.08159186517605396}",25,13,20.982946510106455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.08054811549899717}",20,14,11.196430875348264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.07950427749120507}",20,16,9.762487743158193,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.07846035229737168}",25,6,37.33940039102252,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.07741634106228724}",25,5,37.83508504234771,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.07637224493083637}",30,12,32.2007138475833,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.07532806504799612}",20,12,4.071020209818659,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.07428380255883604}",30,15,21.636345411293128,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.07323945860851629}",20,12,15.95507298596566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.07219503434228565}",20,4,11.07248696832498,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.07115053090548193}",30,20,7.082178231191028,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.07010594944352881}",25,19,11.121499543618526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.06906129110193625}",35,21,27.26523955815813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.06801655702629847}",20,8,-18.421747434810158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1436,False,"{'a': 0.5, 'e': 0.06697174836229212}",30,21,19.166925511522166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.06592686625567629}",25,0,34.677398860603205,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1438,False,"{'a': 0.5, 'e': 0.0648819118522906}",20,8,22.211860906052163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.0638368862980533}",25,12,24.60913913047306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.06279179073896154}",25,19,12.613386775093286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.0617466263210884}",30,16,27.092780207002484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.060701394190583055}",20,2,15.893805546016981,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.059656095493669}",20,12,12.310984074921208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.058610731376642036}",25,9,29.13163066439013,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.05756530298587037}",20,1,29.734420843261812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.05651981146779271}",20,13,13.06946887098651,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.05547425796891631}",25,20,9.949297402375219,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.05442864363581728}",25,15,17.269721667682408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.053382969615137554}",30,12,-18.284579420663896,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1450,False,"{'a': 0.5, 'e': 0.05233723705358521}",30,13,11.667863796744982,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.05129144709793249}",20,11,14.683036857863396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.05024560089501393}",25,13,22.432667768122112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.04919969959172641}",30,13,16.4666299543041,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.048153744335027227}",20,13,11.368082207989982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.04710773627193218}",20,2,32.593625232889536,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.04606167654951589}",20,12,10.739927193394072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.04501556631490869}",20,10,20.15213053107003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.043969406715297026}",20,10,15.465053960764957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.042923198897921434}",30,16,27.36175260450353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.04187694401007469}",25,11,26.72834338653419,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.040830643199101846}",20,12,16.14367658683603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.03978429761239831}",25,13,20.013487491130107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.03873790839740793}",30,20,-1.9188358594286417,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.03769147670162328}",25,11,28.92059164072598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.036645003672582645}",25,0,37.154145938849595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1466,False,"{'a': 0.5, 'e': 0.03559849045787029}",20,6,24.397009050593244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
